Record_ID,Observation_Date,Region,District,Forest_Type,Forest_Area_ha,Tree_Cover_Loss_ha,Annual_Rainfall_mm,Population_Density,Fire_Incidents,Illegal_Logging,Deforestation_Risk,Loss_Rate,Illegal_Logging_Flag,Population_Pressure,Fire_Logging_Impact
REC00519,2021-02-20,Eastern,Mbale,Montane Forest,7194.73,65.38,1482.1,163.0,0,Yes,Low,0.00908720688615139,1.0,0.02265547143534226,0.0
REC00520,2021-01-06,Central,Mukono,Woodland,618.91,20.39,1873.2,394.0,13,No,Low,0.032945016238225266,0.0,0.6366030602187718,0.0
REC00521,2024-06-01,Western,Kabale,Tropical Rainforest,338.92,14.96,2352.4,406.0,24,Yes,High,0.04414021007907471,1.0,1.1979228136433375,24.0
REC00522,2021-05-17,Eastern,Mbale,Plantation,6247.69,111.65,2466.6,507.0,0,No,Medium,0.017870604975598982,0.0,0.08114999303742663,0.0
REC00523,2024-08-02,Western,Mbarara,Woodland,6359.1,486.52,1344.6,189.0,1,No,High,0.07650768190467204,0.0,0.029721186960418925,0.0
REC00524,2022-12-31,Eastern,Mbale,Plantation,5735.1,152.2,750.1,139.0,19,No,Medium,0.026538334117975272,0.0,0.024236717755575315,0.0
REC00525,2021-05-15,Western,Mbarara,Dry Forest,9080.59,538.95,1031.6,547.0,18,Yes,High,0.0593518703079866,1.0,0.060238376581257386,18.0
REC00526,2024-05-11,Western,Mbarara,Mangrove,3384.81,164.54,1071.7,503.0,13,No,Medium,0.048611295759584734,0.0,0.14860509157087104,0.0
REC00527,2022-03-01,Western,Kabale,Dry Forest,9824.16,181.33,2415.0,337.0,7,No,Medium,0.018457557694500092,0.0,0.03430318724450742,0.0
REC00528,2023-08-01,Central,Wakiso,Plantation,944.42,15.62,1113.0,239.0,4,No,Low,0.016539251604159165,0.0,0.25306537345672475,0.0
REC00529,2022-10-21,Western,Kabale,Dry Forest,8651.88,301.51,1199.6,467.0,8,Yes,High,0.03484907326500137,1.0,0.05397670795249126,8.0
REC00530,2023-11-19,Eastern,Mbale,Montane Forest,6784.39,74.78,2489.3,296.0,3,No,Low,0.011022361627205983,0.0,0.04362956728607877,0.0
REC00531,2023-07-22,Western,Mbarara,Mangrove,9367.24,635.51,2296.0,32.0,20,No,High,0.06784388998253488,0.0,0.003416161003668103,0.0
REC00532,2023-06-20,Western,Kabale,Montane Forest,2547.57,56.0,1383.5,551.0,25,No,Low,0.02198173161090765,0.0,0.21628453781446633,0.0
REC00533,2021-01-07,Northern,Gulu,Mangrove,7331.89,5.22,2369.3,46.0,8,Yes,Low,0.0007119583081579237,1.0,0.006273962102541091,8.0
REC00534,2022-05-18,Central,Wakiso,Woodland,2293.46,128.33,2246.9,235.0,0,Yes,Medium,0.05595475831276761,1.0,0.10246527081353064,0.0
REC00535,2023-06-18,Northern,Gulu,Tropical Rainforest,5021.42,3.14,1501.0,868.0,22,No,Low,0.0006253211243034839,0.0,0.17285947003038982,0.0
REC00536,2023-08-14,Western,Mbarara,Dry Forest,4148.96,267.32,2174.1,160.0,23,No,Medium,0.06443060429601635,0.0,0.03856388106899078,0.0
REC00537,2023-09-30,Central,Wakiso,Montane Forest,9223.35,272.64,1734.9,628.0,7,No,Medium,0.02955975865601977,0.0,0.06808805911084367,0.0
REC00538,2024-03-26,Northern,Gulu,Montane Forest,6535.01,377.03,2360.6,589.0,25,Yes,High,0.057693867339147144,1.0,0.09012993094119214,25.0
REC00539,2023-03-10,Western,Kabale,Montane Forest,4413.41,331.28,1790.0,196.0,24,No,High,0.07506214015919663,0.0,0.044410104658302765,0.0
REC00540,2024-12-18,Central,Wakiso,Tropical Rainforest,3999.03,60.36,1169.3,103.0,4,Yes,Low,0.015093660212601554,1.0,0.025756245889628233,4.0
REC00541,2024-12-20,Western,Mbarara,Woodland,3974.32,76.33,1253.6,608.0,21,No,Low,0.01920580124398639,0.0,0.15298214537329655,0.0
REC00542,2022-03-08,Central,Wakiso,Dry Forest,7275.03,403.62,1054.1,501.0,13,Yes,High,0.05548018358687181,1.0,0.06886569539919424,13.0
REC00543,2022-11-20,Central,Mukono,Woodland,457.61,31.33,2497.9,38.0,4,No,Low,0.06846441292803915,0.0,0.08304014335351063,0.0
REC00544,2023-12-03,Central,Mukono,Plantation,3526.99,57.2,1755.0,209.0,15,No,Low,0.016217794776849384,0.0,0.05925732706925736,0.0
REC00545,2023-07-21,Eastern,Mbale,Tropical Rainforest,6277.2,477.16,1837.5,660.0,22,No,High,0.07601478366150513,0.0,0.10514242018734468,0.0
REC00546,2021-03-23,Eastern,Mbale,Plantation,2502.85,190.89,838.7,75.0,20,Yes,High,0.07626905327926164,1.0,0.029965838943604294,20.0
REC00547,2021-03-27,Central,Wakiso,Mangrove,4065.81,314.24,2092.7,56.0,2,No,High,0.07728841239507012,0.0,0.013773393247593961,0.0
REC00548,2021-11-03,Western,Mbarara,Montane Forest,1373.54,11.08,1107.7,633.0,13,Yes,High,0.008066747237066267,1.0,0.460852978435284,13.0
REC00549,2021-02-23,Central,Wakiso,Woodland,2249.22,152.26,1555.9,759.0,17,Yes,High,0.06769457856501365,1.0,0.3374503161095847,17.0
REC00550,2023-07-20,Central,Wakiso,Dry Forest,3205.44,246.06,2122.8,92.0,7,Yes,Medium,0.07676325247079964,1.0,0.028701207946490965,7.0
REC00551,2024-05-23,Central,Wakiso,Dry Forest,229.59,6.11,1633.9,849.0,3,No,Low,0.02661265734570321,0.0,3.697896249836665,0.0
REC00552,2021-10-01,Northern,Gulu,Mangrove,6048.12,466.87,1859.9,623.0,3,Yes,High,0.07719258215776142,1.0,0.10300721546530162,3.0
REC00553,2024-07-14,Western,Mbarara,Dry Forest,169.72,9.18,1670.9,704.0,25,Yes,High,0.054089087909498,1.0,4.148008484562809,25.0
REC00554,2021-12-10,Central,Wakiso,Tropical Rainforest,2653.64,168.12,1393.9,389.0,25,No,Medium,0.0633544866673701,0.0,0.14659109751134292,0.0
REC00555,2023-11-10,Western,Kabale,Mangrove,1089.94,14.77,1520.7,605.0,23,Yes,High,0.013551204653467163,1.0,0.5550764262252967,23.0
REC00556,2022-03-28,Western,Kabale,Plantation,3628.06,196.76,1780.5,580.0,14,Yes,High,0.05423284069171954,1.0,0.1598650518458901,14.0
REC00557,2021-10-22,Central,Wakiso,Plantation,3144.19,163.51,2350.0,752.0,2,No,Medium,0.05200385472888088,0.0,0.2391712968999965,0.0
REC00558,2024-04-10,Northern,Gulu,Woodland,7271.66,442.24,2069.1,136.0,24,No,High,0.06081692488372669,0.0,0.018702744627774125,0.0
REC00559,2021-10-25,Eastern,Mbale,Tropical Rainforest,6775.49,312.23,1591.6,837.0,10,Yes,High,0.04608227596823256,1.0,0.12353350089809004,10.0
REC00560,2022-07-05,Eastern,Mbale,Dry Forest,7265.16,100.22,796.9,756.0,25,Yes,High,0.013794603284717748,1.0,0.1040582726326743,25.0
REC00561,2023-11-08,Eastern,Mbale,Woodland,8019.77,406.76,2224.9,362.0,16,No,High,0.050719659042590994,0.0,0.04513845160147984,0.0
REC00562,2024-11-16,Western,Kabale,Mangrove,6468.81,69.2,1855.7,622.0,3,No,Low,0.010697485318010576,0.0,0.09615369751159795,0.0
REC00563,2023-05-04,Northern,Gulu,Woodland,4927.3,103.62,928.6,882.0,16,No,Medium,0.021029772897935988,0.0,0.17900269924705214,0.0
REC00564,2022-02-27,Central,Mukono,Plantation,9546.1,77.71,1748.1,760.0,0,Yes,Low,0.008140497166382082,1.0,0.07961366421889567,0.0
REC00565,2022-01-15,Northern,Gulu,Montane Forest,8769.09,502.42,1488.4,42.0,17,No,High,0.057294428498282035,0.0,0.004789550569101241,0.0
REC00566,2023-04-09,Eastern,Mbale,Woodland,9301.85,464.35,1392.7,471.0,21,No,High,0.04992017716905777,0.0,0.05063508871891075,0.0
REC00567,2022-09-09,Western,Mbarara,Montane Forest,6005.0,209.45,1449.9,30.0,14,No,Medium,0.03487926727726894,0.0,0.004995836802664446,0.0
REC00568,2021-11-15,Eastern,Mbale,Woodland,9217.01,109.38,1297.6,447.0,3,No,Medium,0.011867189034187875,0.0,0.04849728925106949,0.0
REC00569,2022-01-23,Eastern,Mbale,Woodland,9084.39,179.97,1661.5,324.0,12,Yes,High,0.019810906400980145,1.0,0.03566557578439499,12.0
REC00570,2023-08-07,Western,Mbarara,Woodland,6958.98,147.46,2457.2,815.0,8,No,Medium,0.021189887023673012,0.0,0.11711486453474504,0.0
REC00571,2021-11-03,Western,Mbarara,Montane Forest,7569.79,427.34,1837.6,777.0,6,No,High,0.056453349432414895,0.0,0.10264485540550002,0.0
REC00572,2022-09-01,Western,Mbarara,Plantation,9391.63,553.21,1870.9,404.0,21,Yes,High,0.058904577799593905,1.0,0.04301702686328146,21.0
REC00573,2022-08-31,Central,Mukono,Tropical Rainforest,2192.76,104.41,718.3,596.0,9,No,Medium,0.04761579014575238,0.0,0.27180357175431874,0.0
REC00574,2021-03-07,Western,Kabale,Plantation,1299.25,23.9,813.9,95.0,12,No,Low,0.01839522801616317,0.0,0.07311910717721763,0.0
REC00575,2024-08-15,Western,Mbarara,Plantation,6071.76,49.22,1164.5,181.0,17,Yes,High,0.008106381016377458,1.0,0.02981013742308655,17.0
REC00576,2021-01-24,Western,Kabale,Mangrove,5173.03,335.34,1627.4,800.0,10,No,High,0.0648246772201205,0.0,0.15464824290599513,0.0
REC00577,2021-08-11,Western,Mbarara,Dry Forest,6091.58,390.54,1106.3,452.0,20,No,High,0.06411144563479426,0.0,0.07420078206311007,0.0
REC00578,2023-10-16,Central,Mukono,Mangrove,3928.29,184.92,1399.7,772.0,11,No,Medium,0.04707391765882865,0.0,0.19652316911429654,0.0
REC00579,2023-06-27,Eastern,Mbale,Dry Forest,1503.12,113.03,1882.9,331.0,12,No,Medium,0.07519692373197084,0.0,0.22020863271062857,0.0
REC00580,2021-05-01,Central,Wakiso,Tropical Rainforest,9036.4,420.76,1189.5,247.0,8,Yes,High,0.04656279049178877,1.0,0.02733389402859546,8.0
REC00581,2021-08-17,Central,Mukono,Tropical Rainforest,9898.08,574.35,2438.8,331.0,1,No,High,0.05802640512099316,0.0,0.033440828928438644,0.0
REC00582,2024-10-24,Western,Mbarara,Mangrove,659.33,43.48,1993.8,677.0,19,Yes,High,0.06594573278934675,1.0,1.0267999332655877,19.0
REC00583,2021-02-25,Central,Wakiso,Dry Forest,5312.88,370.15,2413.7,605.0,16,Yes,High,0.06967031064130942,1.0,0.11387420758609267,16.0
REC00584,2024-04-09,Central,Mukono,Montane Forest,5335.89,114.11,854.9,437.0,8,Yes,Medium,0.02138537338663278,1.0,0.08189824003118505,8.0
REC00585,2023-10-30,Eastern,Mbale,Woodland,1945.73,124.6,949.1,244.0,5,No,Medium,0.06403766195720886,0.0,0.1254028051168456,0.0
REC00586,2024-08-29,Eastern,Mbale,Dry Forest,8098.34,470.69,2320.3,473.0,4,Yes,High,0.05812178792196919,1.0,0.058407031564493464,4.0
REC00587,2021-08-26,Eastern,Mbale,Tropical Rainforest,6993.34,415.31,2204.9,647.0,18,Yes,High,0.05938650201477406,1.0,0.09251659435977659,18.0
REC00588,2023-08-07,Western,Kabale,Woodland,1538.99,76.25,1354.1,835.0,11,No,Low,0.049545481127232796,0.0,0.5425636293933034,0.0
REC00589,2021-08-14,Eastern,Mbale,Woodland,6676.17,180.98,2455.6,178.0,24,No,Medium,0.027108357037043694,0.0,0.026661993328510207,0.0
REC00590,2024-03-10,Central,Wakiso,Dry Forest,1299.51,5.75,1984.6,531.0,2,Yes,Low,0.004424744711468169,1.0,0.40861555509384306,2.0
REC00591,2023-07-27,Eastern,Mbale,Tropical Rainforest,3377.31,50.35,1547.1,286.0,11,Yes,High,0.014908314605410816,1.0,0.08468278008237325,11.0
REC00592,2023-05-25,Western,Mbarara,Plantation,1686.6,105.68,1917.4,401.0,5,No,Medium,0.06265860310684218,0.0,0.2377564330605953,0.0
REC00593,2022-08-12,Western,Mbarara,Woodland,1361.67,8.56,1286.2,696.0,4,No,Low,0.006286398319710356,0.0,0.5111370596400009,0.0
REC00594,2022-11-22,Western,Mbarara,Tropical Rainforest,1741.92,138.87,1219.0,403.0,8,Yes,Medium,0.07972237531000276,1.0,0.231353908331037,8.0
REC00595,2021-05-04,Eastern,Mbale,Dry Forest,4231.16,108.86,788.5,504.0,0,Yes,Medium,0.025728169107289728,1.0,0.11911627071535938,0.0
REC00596,2023-06-17,Western,Kabale,Mangrove,1395.35,12.42,2070.8,693.0,23,No,Low,0.008900992582506182,0.0,0.49664958612534493,0.0
REC00597,2024-08-04,Central,Mukono,Mangrove,919.55,43.3,1215.8,135.0,0,Yes,Low,0.047088249687347074,1.0,0.1468109401337611,0.0
REC00598,2022-07-13,Northern,Gulu,Dry Forest,7715.37,562.29,2031.8,645.0,13,Yes,High,0.07287920086787801,1.0,0.08359936075651589,13.0
REC00599,2023-05-29,Northern,Gulu,Montane Forest,7087.92,52.18,1319.1,606.0,24,No,Low,0.007361821239517376,0.0,0.08549757897944672,0.0
REC00600,2023-03-25,Eastern,Mbale,Mangrove,4004.07,62.81,1871.1,328.0,19,No,Low,0.015686538946621812,0.0,0.08191664980881952,0.0
REC00601,2021-01-04,Northern,Gulu,Plantation,5528.91,19.4,2446.6,213.0,1,Yes,Low,0.0035088290458698008,1.0,0.03852477251393132,1.0
REC00602,2023-03-16,Central,Mukono,Montane Forest,3183.0,180.61,1680.3,846.0,6,Yes,Medium,0.056742067232170915,1.0,0.26578699340245054,6.0
REC00603,2022-05-29,Central,Wakiso,Tropical Rainforest,5200.97,138.31,2455.8,634.0,0,Yes,Medium,0.02659311628407778,1.0,0.12190033782159866,0.0
REC00604,2024-01-13,Western,Mbarara,Plantation,542.91,26.18,2076.4,115.0,6,No,Low,0.048221620526422426,0.0,0.2118214805400527,0.0
REC00605,2023-05-04,Western,Kabale,Mangrove,2476.79,9.57,1526.6,431.0,17,No,Low,0.0038638721894064497,0.0,0.17401556046334166,0.0
REC00606,2024-05-13,Western,Kabale,Montane Forest,9929.61,716.27,767.0,235.0,18,Yes,High,0.07213475655136506,1.0,0.023666589120821462,18.0
REC00607,2021-02-04,Northern,Gulu,Tropical Rainforest,9405.91,592.08,2086.3,860.0,3,Yes,High,0.06294765737711716,1.0,0.09143187634157673,3.0
REC00608,2023-01-07,Northern,Gulu,Plantation,2310.51,70.31,1391.1,297.0,15,Yes,High,0.030430511012720134,1.0,0.1285430489372476,15.0
REC00609,2022-08-20,Western,Mbarara,Tropical Rainforest,9398.26,189.96,2317.6,561.0,0,No,Medium,0.02021225205516766,0.0,0.059691900415608845,0.0
REC00610,2022-04-25,Central,Mukono,Woodland,4183.26,80.7,2016.2,828.0,12,Yes,High,0.019291174825375425,1.0,0.19793175657262516,12.0
REC00611,2021-04-14,Western,Kabale,Mangrove,7154.83,395.41,1071.2,758.0,12,No,High,0.05526476520057081,0.0,0.10594241931674128,0.0
REC00612,2022-04-26,Northern,Gulu,Woodland,9429.47,731.1,2306.4,795.0,24,Yes,High,0.07753351991151147,1.0,0.08431014680570595,24.0
REC00613,2021-03-07,Eastern,Mbale,Woodland,9565.53,263.14,961.1,849.0,3,No,Medium,0.02750919185868425,0.0,0.08875619019542043,0.0
REC00614,2021-10-10,Northern,Gulu,Montane Forest,1441.97,107.23,2430.2,274.0,17,No,Medium,0.07436354431784295,0.0,0.1900178228395875,0.0
REC00615,2024-12-12,Northern,Gulu,Plantation,2802.85,84.8,780.8,547.0,25,Yes,High,0.03025491910020158,1.0,0.195158499384555,25.0
REC00616,2022-06-21,Central,Wakiso,Plantation,7180.5,93.87,1086.5,538.0,21,No,Low,0.013072905786505119,0.0,0.07492514448854537,0.0
REC00617,2024-12-04,Western,Mbarara,Woodland,2449.53,91.65,2410.1,727.0,17,No,Low,0.03741534090213224,0.0,0.2967916294146224,0.0
REC00618,2023-09-19,Western,Mbarara,Dry Forest,4372.28,43.11,773.3,864.0,0,Yes,Low,0.009859844291765394,1.0,0.19760857035688476,0.0
REC00619,2021-06-21,Eastern,Mbale,Tropical Rainforest,6774.73,186.15,1856.4,863.0,2,No,Medium,0.0274771097888772,0.0,0.12738515040451798,0.0
REC00620,2023-08-27,Western,Mbarara,Tropical Rainforest,4264.1,331.76,1138.8,782.0,1,No,High,0.07780305339931051,0.0,0.18339157149222576,0.0
REC00621,2021-09-28,Central,Mukono,Plantation,4460.58,192.99,732.4,742.0,19,Yes,High,0.04326567397064956,1.0,0.16634608055454672,19.0
REC00622,2022-06-13,Central,Mukono,Montane Forest,7611.27,144.62,1617.9,455.0,9,No,Medium,0.019000771224775892,0.0,0.05977977394048562,0.0
REC00623,2022-10-20,Central,Wakiso,Mangrove,3940.85,83.47,2118.1,51.0,3,No,Low,0.021180709745359502,0.0,0.012941370516512936,0.0
REC00624,2024-02-24,Northern,Gulu,Woodland,463.39,2.99,1512.6,735.0,2,Yes,Low,0.006452448261723387,1.0,1.5861369472798292,2.0
REC00625,2024-09-28,Northern,Gulu,Mangrove,8726.13,327.79,785.5,814.0,5,Yes,High,0.037564189394382164,1.0,0.09328304758237616,5.0
REC00626,2021-05-18,Central,Mukono,Mangrove,4173.27,133.43,2449.1,202.0,5,Yes,Medium,0.03197252993455971,1.0,0.048403290465270636,5.0
REC00627,2022-08-23,Central,Wakiso,Plantation,767.95,24.29,2365.2,35.0,24,Yes,High,0.03162966338954359,1.0,0.045575883846604597,24.0
REC00628,2021-03-29,Central,Wakiso,Dry Forest,8741.52,3.5,1836.2,604.0,3,Yes,Low,0.0004003880332024636,1.0,0.06909553487265373,3.0
REC00629,2022-12-04,Western,Mbarara,Dry Forest,9677.4,636.79,1448.5,867.0,9,No,High,0.06580176493686321,0.0,0.08959017918035836,0.0
REC00630,2023-09-29,Central,Wakiso,Montane Forest,5721.91,131.42,1630.9,712.0,22,No,Medium,0.022967855139280412,0.0,0.12443397397023022,0.0
REC00631,2024-03-29,Northern,Gulu,Dry Forest,1747.78,100.82,1284.0,754.0,20,No,Medium,0.057684605613978875,0.0,0.4314044101660392,0.0
REC00632,2024-08-01,Central,Wakiso,Mangrove,410.94,13.5,2015.6,890.0,24,Yes,High,0.0328515111695138,1.0,2.165766291916095,24.0
REC00633,2024-08-13,Central,Wakiso,Montane Forest,2630.33,145.38,743.7,44.0,19,No,Medium,0.05527063144168222,0.0,0.016727939079887316,0.0
REC00634,2023-04-16,Western,Mbarara,Tropical Rainforest,9501.38,198.4,1416.4,280.0,12,Yes,High,0.02088117726056636,1.0,0.02946940339192833,12.0
REC00635,2024-03-22,Central,Wakiso,Mangrove,2614.56,28.37,2436.2,337.0,8,Yes,Low,0.010850774126430452,1.0,0.12889358056422495,8.0
REC00636,2021-04-29,Eastern,Mbale,Woodland,5371.41,245.3,1711.8,302.0,7,No,Medium,0.04566771108517131,0.0,0.05622359864542085,0.0
REC00637,2024-08-11,Central,Mukono,Plantation,1781.24,24.05,1131.3,140.0,14,Yes,High,0.013501830185713324,1.0,0.07859693247400687,14.0
REC00638,2021-07-25,Central,Mukono,Woodland,7403.25,534.02,1098.3,281.0,18,Yes,High,0.0721331847499409,1.0,0.037956302975044744,18.0
REC00639,2022-06-26,Northern,Gulu,Plantation,9425.33,104.71,1577.2,104.0,20,No,Medium,0.011109425346380444,0.0,0.011034096418905227,0.0
REC00640,2021-09-16,Central,Mukono,Dry Forest,8936.66,613.29,1023.6,716.0,2,Yes,High,0.06862631005319661,1.0,0.08011941821664917,2.0
REC00641,2023-03-16,Western,Kabale,Dry Forest,7767.13,444.0,2069.0,269.0,12,Yes,High,0.05716397176305791,1.0,0.03463312703662743,12.0
REC00642,2023-04-14,Central,Wakiso,Dry Forest,1536.33,19.95,1003.2,239.0,14,No,Low,0.01298549139833239,0.0,0.15556553605019754,0.0
REC00643,2021-11-20,Central,Mukono,Plantation,7298.72,296.37,2183.3,233.0,18,No,Medium,0.040605750049323715,0.0,0.03192340574785716,0.0
REC00644,2023-08-20,Western,Kabale,Plantation,2041.72,35.86,1112.9,859.0,22,Yes,High,0.017563622827811844,1.0,0.4207237035440707,22.0
REC00645,2022-05-01,Eastern,Mbale,Plantation,792.44,56.08,2434.8,548.0,16,No,Low,0.07076876482762101,0.0,0.6915350058048558,0.0
REC00646,2021-01-10,Western,Kabale,Montane Forest,1513.29,48.54,1991.9,303.0,8,Yes,Low,0.03207580833812422,1.0,0.20022599766072596,8.0
REC00647,2023-09-28,Central,Mukono,Dry Forest,502.99,4.79,2319.8,38.0,4,No,Low,0.009523052148154038,0.0,0.07554822163462493,0.0
REC00648,2021-10-04,Western,Kabale,Dry Forest,5595.3,90.14,1378.4,132.0,11,Yes,High,0.016109949421836182,1.0,0.023591228352367166,11.0
REC00649,2024-04-13,Eastern,Mbale,Dry Forest,5345.73,68.69,706.1,187.0,14,Yes,High,0.01284950792501679,1.0,0.03498119059511049,14.0
REC00650,2021-03-21,Western,Kabale,Dry Forest,9269.55,89.03,1423.1,453.0,22,No,Low,0.00960456548591895,0.0,0.04886968623072318,0.0
REC00651,2022-08-24,Central,Mukono,Woodland,8116.3,506.82,2361.7,541.0,5,Yes,High,0.062444710027968406,1.0,0.0666559885662186,5.0
REC00652,2023-03-20,Western,Kabale,Tropical Rainforest,586.86,34.18,735.7,502.0,18,No,Low,0.05824217019391337,0.0,0.8553999250247077,0.0
REC00653,2022-08-24,Western,Mbarara,Tropical Rainforest,1794.57,7.81,867.6,506.0,4,Yes,Low,0.004352017474938286,1.0,0.28196169555938194,4.0
REC00654,2022-11-10,Northern,Gulu,Mangrove,6723.66,221.15,1502.4,87.0,19,No,Medium,0.03289131217223953,0.0,0.012939381229865876,0.0
REC00655,2024-07-02,Western,Kabale,Montane Forest,8591.77,421.02,1410.9,628.0,4,No,High,0.04900270840583488,0.0,0.0730932043106368,0.0
REC00656,2023-01-07,Western,Kabale,Plantation,747.79,52.83,1784.9,195.0,11,No,Low,0.07064817662712794,0.0,0.2607683975447653,0.0
REC00657,2021-03-18,Western,Mbarara,Plantation,5082.77,9.69,1338.0,32.0,17,No,Low,0.0019064407793388247,0.0,0.006295779663451228,0.0
REC00658,2022-12-11,Central,Mukono,Tropical Rainforest,8443.37,480.04,1297.0,190.0,11,No,High,0.05685407603835909,0.0,0.022502863193251035,0.0
REC00659,2022-10-22,Eastern,Mbale,Woodland,6880.95,243.45,1918.6,78.0,7,Yes,Medium,0.03538028905892355,1.0,0.011335644060776492,7.0
REC00660,2022-12-30,Eastern,Mbale,Mangrove,6266.23,301.32,862.3,277.0,19,Yes,High,0.04808632941976276,1.0,0.04420520791608352,19.0
REC00661,2024-10-11,Western,Mbarara,Montane Forest,7091.12,238.6,2497.2,705.0,11,Yes,High,0.03364771714482338,1.0,0.09942011981182099,11.0
REC00662,2022-08-21,Eastern,Mbale,Plantation,9305.25,276.38,2191.7,482.0,15,Yes,High,0.029701512586980467,1.0,0.051798715778727064,15.0
REC00663,2024-09-27,Western,Kabale,Woodland,6640.75,150.89,763.3,591.0,11,Yes,High,0.022721831118473063,1.0,0.08899597184053006,11.0
REC00664,2024-05-19,Northern,Gulu,Plantation,9694.54,30.41,2000.0,49.0,22,No,Low,0.0031368172187643765,0.0,0.005054391440955424,0.0
REC00665,2021-04-03,Western,Kabale,Mangrove,2847.77,26.01,2133.3,640.0,1,Yes,Low,0.009133462323151098,1.0,0.2247372505504307,1.0
REC00666,2023-10-08,Central,Wakiso,Woodland,7610.37,508.39,1919.2,875.0,2,No,High,0.06680227111165422,0.0,0.11497469899623802,0.0
REC00667,2022-10-09,Central,Mukono,Mangrove,9870.5,489.67,1231.2,172.0,24,No,High,0.049609442277493546,0.0,0.017425662327136417,0.0
REC00668,2022-05-29,Eastern,Mbale,Montane Forest,1573.08,54.6,1097.3,129.0,12,No,Low,0.03470897856434511,0.0,0.08200472957510108,0.0
REC00669,2024-05-15,Central,Mukono,Dry Forest,2513.75,88.64,2392.9,297.0,6,Yes,Low,0.035262058677274985,1.0,0.11815017404276479,6.0
REC00670,2023-04-17,Central,Wakiso,Montane Forest,6188.12,26.19,2345.4,354.0,10,Yes,Low,0.004232303187397788,1.0,0.05720638901637331,10.0
REC00671,2023-05-27,Central,Mukono,Montane Forest,7682.27,53.94,1991.3,479.0,17,Yes,High,0.0070213621755028125,1.0,0.062351362292655685,17.0
REC00672,2024-10-28,Eastern,Mbale,Plantation,2014.38,29.96,2108.2,163.0,14,No,Low,0.014873062679335577,0.0,0.08091819815526365,0.0
REC00673,2024-12-02,Eastern,Mbale,Dry Forest,7040.55,241.79,1359.6,855.0,10,Yes,Medium,0.0343424874477136,1.0,0.12143937618509917,10.0
REC00674,2022-01-16,Central,Wakiso,Plantation,7943.88,190.69,1949.1,98.0,9,Yes,Medium,0.024004642567611797,1.0,0.01233654083395016,9.0
REC00675,2022-03-25,Western,Kabale,Montane Forest,6809.86,272.98,1968.8,430.0,5,No,Medium,0.040085992957270784,0.0,0.06314373570088079,0.0
REC00676,2023-10-08,Central,Mukono,Mangrove,744.79,25.25,975.1,268.0,12,No,Low,0.03390217376710214,0.0,0.35983297305280687,0.0
REC00677,2022-01-31,Central,Wakiso,Montane Forest,4960.36,110.11,1127.1,822.0,25,No,Medium,0.02219798563007524,0.0,0.1657137788386327,0.0
REC00678,2022-06-02,Central,Mukono,Woodland,2746.23,158.74,1392.0,739.0,0,No,Medium,0.05780287885574042,0.0,0.2690961791255649,0.0
REC00679,2022-11-11,Eastern,Mbale,Montane Forest,8412.44,580.91,1266.6,280.0,15,No,High,0.06905368715854139,0.0,0.0332840412531917,0.0
